"Case Number","Description","Date, Time","Weekday","Time","Crime Type","Police Beat","Zip Code","Address","Latitude","Longitude","Accuracy","URL"
150011284,BATTERY,"2015-01-04 22:40:00",Sunday,"22:40","SIMPLE ASSAULT",,,,37.716459,-122.441018,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Simple_Assault/9355685"
150014313,"STOLEN AUTOMOBILE","2015-01-04 22:00:00",Sunday,"22:00","VEHICLE THEFT",,,,37.754946,-122.413285,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Vehicle_Theft/9355686"
150012066,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES","2015-01-04 22:00:00",Sunday,"22:00",VANDALISM,,,,37.765867,-122.431029,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Vandalism/9355687"
150011193,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP (ARREST, BOOKED)","2015-01-04 21:47:00",Sunday,"21:47","SIMPLE ASSAULT",,,,37.73032,-122.378574,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Simple_Assault/9355689"
150011193,"AGGRAVATED ASSAULT WITH BODILY FORCE (ARREST, BOOKED)","2015-01-04 21:47:00",Sunday,"21:47","SIMPLE ASSAULT",,,,37.73032,-122.378574,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Simple_Assault/9355688"
150011955,"PETTY THEFT FROM LOCKED AUTO","2015-01-04 21:45:00",Sunday,"21:45",THEFT,,,,37.782495,-122.41069,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355690"
150011165,BATTERY,"2015-01-04 21:40:00",Sunday,"21:40","SIMPLE ASSAULT",,,,37.785503,-122.414808,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Simple_Assault/9355691"
156005085,"GRAND THEFT FROM LOCKED AUTO","2015-01-04 21:30:00",Sunday,"21:30",THEFT,,,,37.79597,-122.413827,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355693"
150011228,BATTERY,"2015-01-04 21:30:00",Sunday,"21:30","SIMPLE ASSAULT",,,,37.751428,-122.418296,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Simple_Assault/9355692"
150009035,"STOLEN AUTOMOBILE","2015-01-04 21:00:00",Sunday,"21:00","VEHICLE THEFT",,,,37.758764,-122.416873,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Vehicle_Theft/9355696"
150011121,"MALICIOUS MISCHIEF, BREAKING WINDOWS (ARREST, BOOKED)","2015-01-04 21:00:00",Sunday,"21:00",VANDALISM,,,,37.780381,-122.478306,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Vandalism/9355703"
150011121,"GRAND THEFT FROM LOCKED AUTO (ARREST, BOOKED)","2015-01-04 21:00:00",Sunday,"21:00",THEFT,,,,37.780381,-122.478306,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355702"
156003960,"GRAND THEFT OF PROPERTY","2015-01-04 21:00:00",Sunday,"21:00",THEFT,,,,37.761008,-122.491467,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355701"
150054466,"PETTY THEFT FROM LOCKED AUTO","2015-01-04 21:00:00",Sunday,"21:00",THEFT,,,,37.758584,-122.419844,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355699"
156006710,"GRAND THEFT FROM LOCKED AUTO","2015-01-04 21:00:00",Sunday,"21:00",THEFT,,,,37.724563,-122.415104,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355698"
150011115,"GRAND THEFT FROM PERSON","2015-01-04 21:00:00",Sunday,"21:00",THEFT,,,,37.76176,-122.43515,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355697"
150014909,"GRAND THEFT FROM LOCKED AUTO","2015-01-04 21:00:00",Sunday,"21:00",THEFT,,,,37.766114,-122.415315,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355695"
150011325,"ENCOURAGING MINOR TO USE MARIJUANA","2015-01-04 21:00:00",Sunday,"21:00",NARCOTICS,,,,37.773118,-122.39147,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Narcotics/9355694"
150011121,"BURGLARY, VEHICLE (ARREST MADE) (ARREST, BOOKED)","2015-01-04 21:00:00",Sunday,"21:00",BURGLARY,,,,37.780381,-122.478306,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Burglary/9355700"
156005091,"GRAND THEFT FROM LOCKED AUTO","2015-01-04 20:51:00",Sunday,"20:51",THEFT,,,,37.808467,-122.413349,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355704"
156003120,"GRAND THEFT FROM LOCKED AUTO","2015-01-04 20:45:00",Sunday,"20:45",THEFT,,,,37.792803,-122.417762,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355705"
150011676,"PETTY THEFT FROM LOCKED AUTO","2015-01-04 20:30:00",Sunday,"20:30",THEFT,,,,37.720548,-122.437806,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355708"
150110240,"GRAND THEFT FROM LOCKED AUTO","2015-01-04 20:30:00",Sunday,"20:30",THEFT,,,,37.764194,-122.433075,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355706"
150011074,"ROBBERY ON THE STREET WITH A KNIFE","2015-01-04 20:30:00",Sunday,"20:30",ROBBERY,,,,37.781654,-122.415508,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Robbery/9355707"
150012743,"STOLEN AUTOMOBILE","2015-01-04 20:00:00",Sunday,"20:00","VEHICLE THEFT",,,,37.763495,-122.418486,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Vehicle_Theft/9355711"
150012317,"STOLEN TRUCK","2015-01-04 20:00:00",Sunday,"20:00","VEHICLE THEFT",,,,37.753264,-122.401036,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Vehicle_Theft/9355710"
150034731,"AGGRAVATED ASSAULT WITH A DEADLY WEAPON","2015-01-04 20:00:00",Sunday,"20:00","SIMPLE ASSAULT",,,,37.784658,-122.414433,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Simple_Assault/9355712"
150018070,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY","2015-01-04 20:00:00",Sunday,"20:00",BURGLARY,,,,37.751006,-122.413129,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Burglary/9355709"
150010929,BATTERY,"2015-01-04 19:57:00",Sunday,"19:57","SIMPLE ASSAULT",,,,37.776383,-122.394103,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Simple_Assault/9355713"
150011604,"STOLEN AUTOMOBILE","2015-01-04 19:45:00",Sunday,"19:45","VEHICLE THEFT",,,,37.799383,-122.402423,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Vehicle_Theft/9355714"
150012618,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES","2015-01-04 19:30:00",Sunday,"19:30",VANDALISM,,,,37.738291,-122.388396,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Vandalism/9355718"
150011331,"PETTY THEFT FROM LOCKED AUTO","2015-01-04 19:30:00",Sunday,"19:30",THEFT,,,,37.7632,-122.484097,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355715"
150012947,BATTERY,"2015-01-04 19:30:00",Sunday,"19:30","SIMPLE ASSAULT",,,,37.790046,-122.41721,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Simple_Assault/9355719"
150010941,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP (ARREST, BOOKED)","2015-01-04 19:30:00",Sunday,"19:30","SIMPLE ASSAULT",,,,37.763153,-122.425121,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Simple_Assault/9355717"
150010941,"ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT) (ARREST, BOOKED)","2015-01-04 19:30:00",Sunday,"19:30","SIMPLE ASSAULT",,,,37.763153,-122.425121,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Simple_Assault/9355716"
156005198,"PETTY THEFT OF PROPERTY","2015-01-04 19:25:00",Sunday,"19:25",THEFT,,,,37.730166,-122.424415,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355720"
156008039,"GRAND THEFT FROM LOCKED AUTO","2015-01-04 19:00:00",Sunday,"19:00",THEFT,,,,37.786601,-122.436749,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355722"
156005273,"GRAND THEFT FROM LOCKED AUTO","2015-01-04 19:00:00",Sunday,"19:00",THEFT,,,,37.785231,-122.410345,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355721"
150012367,"PETTY THEFT BICYCLE","2015-01-04 18:50:00",Sunday,"18:50",THEFT,,,,37.757485,-122.411425,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355723"
150011046,"PETTY THEFT FROM LOCKED AUTO","2015-01-04 18:30:00",Sunday,"18:30",THEFT,,,,37.779738,-122.407163,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355726"
150011375,"PETTY THEFT FROM LOCKED AUTO","2015-01-04 18:30:00",Sunday,"18:30",THEFT,,,,37.727233,-122.385684,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355724"
150010866,"AGGRAVATED ASSAULT WITH A DEADLY WEAPON (ARREST, BOOKED)","2015-01-04 18:30:00",Sunday,"18:30","SIMPLE ASSAULT",,,,37.753019,-122.418587,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Simple_Assault/9355725"
150011052,"GRAND THEFT FROM LOCKED AUTO","2015-01-04 18:25:00",Sunday,"18:25",THEFT,,,,37.785467,-122.415978,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355727"
150027742,"STOLEN AUTOMOBILE","2015-01-04 18:00:00",Sunday,"18:00","VEHICLE THEFT",,,,37.751904,-122.465398,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Vehicle_Theft/9355728"
150013490,"PETTY THEFT BICYCLE","2015-01-04 18:00:00",Sunday,"18:00",THEFT,,,,37.785977,-122.405359,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355729"
150010850,"GRAND THEFT SHOPLIFTING","2015-01-04 17:47:00",Sunday,"17:47",THEFT,,,,37.784189,-122.407634,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355731"
150010850,"POSSESSION OF NARCOTICS PARAPHERNALIA","2015-01-04 17:47:00",Sunday,"17:47",NARCOTICS,,,,37.784189,-122.407634,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Narcotics/9355732"
150010850,"POSSESSION OF COCAINE","2015-01-04 17:47:00",Sunday,"17:47",NARCOTICS,,,,37.784189,-122.407634,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Narcotics/9355730"
150011030,"GRAND THEFT FROM LOCKED AUTO","2015-01-04 17:45:00",Sunday,"17:45",THEFT,,,,37.771864,-122.414027,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355734"
150021227,"GRAND THEFT FROM PERSON","2015-01-04 17:45:00",Sunday,"17:45",THEFT,,,,37.782471,-122.428332,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355733"
150011068,"GRAND THEFT FROM LOCKED AUTO","2015-01-04 17:30:00",Sunday,"17:30",THEFT,,,,37.796348,-122.396962,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355736"
156018947,"GRAND THEFT FROM LOCKED AUTO","2015-01-04 17:30:00",Sunday,"17:30",THEFT,,,,37.783672,-122.415089,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355735"
150010606,"ASSAULT, AGGRAVATED, ON POLICE OFFICER, W/ GUN","2015-01-04 17:21:00",Sunday,"17:21","SIMPLE ASSAULT",,,,37.762744,-122.421748,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Simple_Assault/9355737"
156009526,"PETTY THEFT OF PROPERTY","2015-01-04 17:15:00",Sunday,"17:15",THEFT,,,,37.797137,-122.434673,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355738"
150010979,"STOLEN AUTOMOBILE","2015-01-04 17:00:00",Sunday,"17:00","VEHICLE THEFT",,,,37.712774,-122.410461,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Vehicle_Theft/9355743"
156003744,"GRAND THEFT FROM LOCKED AUTO","2015-01-04 17:00:00",Sunday,"17:00",THEFT,,,,37.776016,-122.393738,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355742"
150011171,"GRAND THEFT FROM LOCKED AUTO","2015-01-04 17:00:00",Sunday,"17:00",THEFT,,,,37.78563,-122.413798,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355740"
156003095,"PETTY THEFT OF PROPERTY","2015-01-04 17:00:00",Sunday,"17:00",THEFT,,,,37.775421,-122.403405,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355739"
150024992,BATTERY,"2015-01-04 17:00:00",Sunday,"17:00","SIMPLE ASSAULT",,,,37.768304,-122.424323,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Simple_Assault/9355741"
150010565,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP","2015-01-04 16:50:00",Sunday,"16:50","SIMPLE ASSAULT",,,,37.782521,-122.42329,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Simple_Assault/9355744"
150010662,"PETTY THEFT SHOPLIFTING (ARREST, BOOKED)","2015-01-04 16:45:00",Sunday,"16:45",THEFT,,,,37.786031,-122.406352,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355745"
156010426,"PETTY THEFT OF PROPERTY","2015-01-04 16:39:00",Sunday,"16:39",THEFT,,,,37.798487,-122.431575,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355746"
156016769,"GRAND THEFT FROM UNLOCKED AUTO","2015-01-04 16:20:00",Sunday,"16:20",THEFT,,,,37.713145,-122.433708,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355747"
150010452,"GRAND THEFT OF PROPERTY","2015-01-04 16:15:00",Sunday,"16:15",THEFT,,,,37.803935,-122.426757,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355748"
150010452,"ROBBERY, BODILY FORCE","2015-01-04 16:15:00",Sunday,"16:15",ROBBERY,,,,37.803935,-122.426757,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Robbery/9355749"
156017585,"PETTY THEFT OF PROPERTY","2015-01-04 16:14:00",Sunday,"16:14",THEFT,,,,37.787927,-122.403246,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355750"
150011278,"GRAND THEFT FROM LOCKED AUTO","2015-01-04 16:05:00",Sunday,"16:05",THEFT,,,,37.78351,-122.405395,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355751"
150011820,"PETTY THEFT FROM LOCKED AUTO","2015-01-04 16:00:00",Sunday,"16:00",THEFT,,,,37.724201,-122.472363,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355755"
156003089,"GRAND THEFT FROM LOCKED AUTO","2015-01-04 16:00:00",Sunday,"16:00",THEFT,,,,37.78003,-122.432116,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355754"
150010612,"LOST PROPERTY, PETTY THEFT","2015-01-04 16:00:00",Sunday,"16:00",THEFT,,,,37.808261,-122.414988,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355753"
150075901,"THEFT OF CHECKS OR CREDIT CARDS","2015-01-04 16:00:00",Sunday,"16:00",THEFT,,,,37.784,-122.415911,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355752"
150012969,"BURGLARY OF WAREHOUSE, FORCIBLE ENTRY","2015-01-04 16:00:00",Sunday,"16:00",BURGLARY,,,,37.772741,-122.415881,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Burglary/9355756"
150010402,BATTERY,"2015-01-04 15:38:00",Sunday,"15:38","SIMPLE ASSAULT",,,,37.719692,-122.438695,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Simple_Assault/9355757"
150010361,"GRAND THEFT FROM PERSON","2015-01-04 15:35:00",Sunday,"15:35",THEFT,,,,37.785094,-122.407845,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355758"
150010985,"GRAND THEFT FROM LOCKED AUTO","2015-01-04 15:30:00",Sunday,"15:30",THEFT,,,,37.78225,-122.411269,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355759"
150015684,"THREATENING PHONE CALL(S)","2015-01-04 15:27:00",Sunday,"15:27","SIMPLE ASSAULT",,,,37.760622,-122.425842,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Simple_Assault/9355760"
156003158,"GRAND THEFT FROM LOCKED AUTO","2015-01-04 15:15:00",Sunday,"15:15",THEFT,,,,37.80403,-122.403352,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355761"
156003114,"GRAND THEFT FROM UNLOCKED AUTO","2015-01-04 15:00:00",Sunday,"15:00",THEFT,,,,37.800367,-122.401711,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355764"
156003471,"GRAND THEFT FROM UNLOCKED AUTO","2015-01-04 15:00:00",Sunday,"15:00",THEFT,,,,37.772748,-122.50039,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355763"
156004849,"PETTY THEFT OF PROPERTY","2015-01-04 15:00:00",Sunday,"15:00",THEFT,,,,37.775421,-122.403405,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355762"
150010305,"INFLICT INJURY ON COHABITEE (ARREST, BOOKED)","2015-01-04 15:00:00",Sunday,"15:00","SIMPLE ASSAULT",,,,37.76505,-122.419672,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Simple_Assault/9355765"
150010468,"PETTY THEFT SHOPLIFTING","2015-01-04 14:56:00",Sunday,"14:56",THEFT,,,,37.789389,-122.433867,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355766"
150010286,"GRAND THEFT OF PROPERTY","2015-01-04 14:52:00",Sunday,"14:52",THEFT,,,,37.795647,-122.406067,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355767"
150012511,"GRAND THEFT FROM LOCKED AUTO","2015-01-04 14:41:00",Sunday,"14:41",THEFT,,,,37.789918,-122.406978,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355768"
150010123,"GRAND THEFT FROM LOCKED AUTO","2015-01-04 14:10:00",Sunday,"14:10",THEFT,,,,37.734369,-122.405034,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355769"
150012129,"STOLEN TRUCK (UNFOUNDED)","2015-01-04 14:00:00",Sunday,"14:00","VEHICLE THEFT",,,,37.764107,-122.454268,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Vehicle_Theft/9355774"
150010775,"STOLEN AUTOMOBILE","2015-01-04 14:00:00",Sunday,"14:00","VEHICLE THEFT",,,,37.775961,-122.445653,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Vehicle_Theft/9355773"
156004833,"PETTY THEFT OF PROPERTY","2015-01-04 14:00:00",Sunday,"14:00",THEFT,,,,37.785046,-122.397234,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355772"
156003738,"GRAND THEFT FROM LOCKED AUTO","2015-01-04 14:00:00",Sunday,"14:00",THEFT,,,,37.782231,-122.410294,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355771"
156005013,"GRAND THEFT FROM LOCKED AUTO","2015-01-04 14:00:00",Sunday,"14:00",THEFT,,,,37.804998,-122.418534,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355770"
150013058,"GRAND THEFT BICYCLE","2015-01-04 13:45:00",Sunday,"13:45",THEFT,,,,37.767244,-122.510226,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355775"
150010292,"GRAND THEFT FROM LOCKED AUTO","2015-01-04 13:40:00",Sunday,"13:40",THEFT,,,,37.794803,-122.400216,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355776"
150034985,"THREATS AGAINST LIFE","2015-01-04 13:35:00",Sunday,"13:35","SIMPLE ASSAULT",,,,37.774125,-122.41881,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Simple_Assault/9355777"
156003459,"GRAND THEFT FROM LOCKED AUTO","2015-01-04 13:30:00",Sunday,"13:30",THEFT,,,,37.778963,-122.509368,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355779"
150010264,"PETTY THEFT FROM A BUILDING","2015-01-04 13:30:00",Sunday,"13:30",THEFT,,,,37.781819,-122.467626,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355778"
150010907,"STOLEN AUTOMOBILE","2015-01-04 13:00:00",Sunday,"13:00","VEHICLE THEFT",,,,37.784834,-122.409337,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Vehicle_Theft/9355781"
150012533,"MALICIOUS MISCHIEF, VANDALISM","2015-01-04 13:00:00",Sunday,"13:00",VANDALISM,,,,37.751428,-122.418296,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Vandalism/9355782"
150010076,"GRAND THEFT FROM LOCKED AUTO","2015-01-04 13:00:00",Sunday,"13:00",THEFT,,,,37.775421,-122.403405,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355780"
150010151,"GRAND THEFT BICYCLE","2015-01-04 12:40:00",Sunday,"12:40",THEFT,,,,37.788486,-122.45832,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355783"
156003023,"GRAND THEFT FROM LOCKED AUTO","2015-01-04 12:30:00",Sunday,"12:30",THEFT,,,,37.775421,-122.403405,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355785"
156004811,"PETTY THEFT OF PROPERTY","2015-01-04 12:30:00",Sunday,"12:30",THEFT,,,,37.770697,-122.407702,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355784"
150013462,"ROBBERY ON THE STREET, STRONGARM","2015-01-04 12:30:00",Sunday,"12:30",ROBBERY,,,,37.781862,-122.41387,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Robbery/9355786"
156006215,"PETTY THEFT OF PROPERTY","2015-01-04 12:00:00",Sunday,"12:00",THEFT,,,,37.7838,-122.409268,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355788"
150012878,"GRAND THEFT PICKPOCKET","2015-01-04 12:00:00",Sunday,"12:00",THEFT,,,,37.787359,-122.408231,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355787"
150010474,"GRAND THEFT FROM LOCKED AUTO","2015-01-04 11:45:00",Sunday,"11:45",THEFT,,,,37.801556,-122.422904,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355789"
150010258,"GRAND THEFT FROM LOCKED AUTO","2015-01-04 11:44:00",Sunday,"11:44",THEFT,,,,37.789918,-122.406978,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355790"
156004645,"GRAND THEFT OF PROPERTY","2015-01-04 11:30:00",Sunday,"11:30",THEFT,,,,37.766872,-122.449076,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355792"
150010383,"GRAND THEFT FROM LOCKED AUTO","2015-01-04 11:30:00",Sunday,"11:30",THEFT,,,,37.801382,-122.401619,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Theft/9355791"
150009756,"THREATS AGAINST LIFE (ARREST, BOOKED)","2015-01-04 11:20:00",Sunday,"11:20","SIMPLE ASSAULT",,,,37.7777,-122.404609,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Simple_Assault/9355798"
150009756,"AGGRAVATED ASSAULT WITH A KNIFE (ARREST, BOOKED)","2015-01-04 11:20:00",Sunday,"11:20","SIMPLE ASSAULT",,,,37.7777,-122.404609,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Simple_Assault/9355797"
150009756,"ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT) (ARREST, BOOKED)","2015-01-04 11:20:00",Sunday,"11:20","SIMPLE ASSAULT",,,,37.7777,-122.404609,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Simple_Assault/9355793"
150009756,"ROBBERY ON THE STREET, STRONGARM (ARREST, BOOKED)","2015-01-04 11:20:00",Sunday,"11:20",ROBBERY,,,,37.7777,-122.404609,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Robbery/9355796"
150009756,"POSSESSION OF CONTROLLED SUBSTANCE (ARREST, BOOKED)","2015-01-04 11:20:00",Sunday,"11:20",NARCOTICS,,,,37.7777,-122.404609,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-01-04/Narcotics/9355795"
